03222;Lidl;Otto-Grotewohl-Straße 19;51.8596995;13.9417018;56384833
03222;Rewe;Roter Platz 1;51.8603171;13.9530439;134240307
03222;Netto Marken-Discount;Berliner Straße 8;51.8661446;13.9468390;136742391
03226;Netto Marken-Discount;Kraftwerkstraße 2a;51.7791556;14.0827163;44955500
03226;Rewe;Markt 25;51.7848249;14.0726957;133797252
03229;Edeka Helbig;Marktstraße 5;51.6506160;14.0335403;2334596740
03229;Netto Marken-Discount;Schulstraße 2;51.6494042;14.0200987;505043865
03238;Kaufland;Sonnewalder Straße 100;51.6436764;13.6980185;331535751
03238;NP Discount;Brandenburger Straße 17;51.6238100;13.7102020;3964952620
03238;Nahkauf;Straße zum Kohlehandel 2;51.6368257;13.7242656;151302579
03238;Netto Marken-Discount;Sonnewalder Straße 66;51.6403463;13.7014108;194818629
03238;Lidl;Langer Damm ;51.6293105;13.7114037;254399119
03238;Netto Marken-Discount;Turmstraße 1;51.6367887;13.7280936;259748719
03238;NETTO;Langer Damm 17;51.6291741;13.7137251;265590937
03238;Netto Marken-Discount;Schacksdorfer Straße 21;51.6250598;13.7189036;289978876
03238;NP;Dresdener Straße 125;51.6182935;13.7148844;526687547
03246;Nahkauf;Hauptstraße 107;51.7418971;13.7738488;2666207605
03253;NETTO;Finsterwalder Straße 1;51.6281752;13.5653518;118184296
03253;Netto Marken-Discount;Bahnhofstraße 23;51.6242528;13.5637894;163738939
03253;Lidl;Bahnhofsallee 10;51.6189962;13.5598904;377141655
03253;ALDI;Gerberstraße 23;51.6374742;13.5641185;488699177
03253;Edeka;Gerberstraße 22;51.6369831;13.5649733;488699178
04895;Rewe;Liebenwerdaer Straße 30;51.5769560;13.2438743;364673066
04895;Netto;Lindenstraße 3;51.5877608;13.2353710;108191779
04895;Netto Marken-Discount;Lindenstraße 10;51.5899527;13.2363129;108194999
04895;Beate Bechler Gotsgarten;Weststraße 6;51.5693186;13.2470031;165188948
04910;Lidl;Schillerstraße 41;51.4649393;13.5255396;640255752
04910;ALDI;Lauchhammerstraße ;51.4647427;13.5344179;1359938166
04910;Rewe;Lauchhammerstraße 60;51.4646145;13.5338348;2289923024
04910;Norma;Lindenweg ;51.4627101;13.5099079;2496623307
04910;Netto;Weststraße 32a;51.4545620;13.5178950;204606368
04916;Kaufland;Osterodaer Straße 12;51.6958458;13.2608298;108435174
04916;ALDI;Leipziger Straße 11;51.6903633;13.2237222;194027415
04916;Penny;Grochwitzer Straße 2a;51.6910486;13.2268417;194027485
04916;Netto Marken-Discount;Friedrich-Engels-Straße 22;51.6939691;13.2280416;203363715
04916;Lidl;Berliner Straße 1;51.6959804;13.2479635;203363748
04916;NETTO;Leipziger Straße 3;51.6922447;13.2301850;203363749
04916;Nah & Frisch;Markt 2;51.8149352;13.2261458;397797085
04916;Multimarkt;Ernst-Thälmann-Straße 35;51.8143392;13.2205705;397802259
04924;Aldi;Nordring 11 b;51.5173204;13.3935409;308258407
04924;EDEKA Höhne;Nordring 11a;51.5175648;13.3935819;4076981934
04924;Netto;An der Feuerwache 8;51.5131575;13.3924613;34881299
04924;Rewe;Heinrich-Heine-Straße 3;51.5241847;13.4059667;41661714
04924;Lidl;Dresdener Straße 29;51.5157890;13.4122440;194524066
04928;Penny;Nörvenicher Straße 3;51.4662407;13.6046815;45037784
04928;;Hauptstraße 42;51.4257530;13.6950040;219512409
04928;Nah und Gut;Döllinger Straße 4;51.4649548;13.6176912;231791771
04931;Netto Marken-Discount;Liebenwerdaer Straße 33;51.4375512;13.2221800;37071752
04932;NP;Weinberg 8;51.4046233;13.5625865;154502704
04934;;Bahnhofstraße 1;51.4985600;13.5594467;1584863757
04936;NP-Discount;Lange Straße 80;51.7245812;13.3824862;475913231
04936;Netto;Kniebuschweg 1;51.7221867;13.3778675;260976333
12529;Netto Marken-Discount;Am Rondell 5;52.3696057;13.5582114;24711694
12529;Aldi;Am Pechpfuhl 8;52.3681151;13.5623859;39488893
12529;Lidl;Altglienicker Chaussee 13;52.3996959;13.5216711;152892283
14467;Ledo;Am Kanal 50;52.3974211;13.0614400;313377922
14467;Bio Company;Schiffbauergasse 4b;52.4028047;13.0710299;472470086
14467;Netto City;Brandenburger Straße 35;52.4008060;13.0584856;656340886
14467;Bio Company;Gutenbergstraße 20-22;52.4012217;13.0547112;2043516478
14467;Alnatura;Hebbelstraße 1 D;52.4020842;13.0632329;5588078050
14467;Lebensquell Biomarkt;Hegelallee 23;52.4022171;13.0483789;6068549873
14467;Netto Marken-Discount;Holzmarktstraße 2;52.4004604;13.0691060;31578987
14467;Lidl;Berliner Straße 121;52.4079689;13.0742276;88570361
14467;ALDI;Berliner Straße 47-48;52.4088477;13.0784810;101272368
14469;Bio Company;Nedlitzer Straße 19;52.4236840;13.0543116;2869764250
14469;Rewe;Nedlitzer Straße 19c;52.4236429;13.0534099;2872542913
14469;Penny;Alexander-Klein-Straße 4;52.4142144;13.0374893;4404084986
14469;Aldi Nord;Georg-Hermann-Allee 145;52.4251533;13.0533773;7231382928
14469;Norma;Potsdamer Straße 37-38;52.4181783;13.0182726;36828199
14469;NETTO;Kaiser-Friedrich-Straße 140;52.4057759;13.0101314;60279739
14469;Lidl;Potsdamer Straße 39-42;52.4183442;13.0173249;91216272
14471;Rewe;Breite Straße 27;52.3967065;13.0466154;262989157
14471;Netto;Breite Straße 27;52.3969905;13.0465656;290944933
14471;Lidl;Zeppelinstraße 56;52.3906482;13.0304564;27140528
14471;ALDI;Zeppelinstraße 120;52.3835115;13.0217916;30752473
14473;Bio Company;Babelsberger Straße 16;52.3924767;13.0671790;412876433
14473;LUX Markt;Lotte-Pulewka-Straße 4;52.3945716;13.0773904;3605757696
14473;Kaufland;Babelsberger Straße 16;52.3923341;13.0680864;61648346
14473;Rewe;Lotte-Pulewka-Straße 8;52.3943604;13.0781801;240007601
14476;Penny;Potsdamer Chaussee 102;52.4700197;13.1011587;1038557992
14476;Nahkauf;Von-Stechow-Straße 10;52.4676152;13.0209687;122600484
14476;Rewe;In der Feldmark 3;52.4125214;12.9747362;190601098
14476;Rewe;Potsdamer Chaussee 28;52.4713671;13.1032587;396706328
14478;Kaufland;Am Moosfenn 1;52.3642612;13.0939269;452655620
14478;Edeka;Zum Teufelssee 8;52.3601615;13.0906798;7013670902
14478;Netto;Erich-Weinert-Straße 1a;52.3643376;13.0958396;26309073
14478;Netto;Kuckucksruf 13;52.3703642;13.0916269;26310563
14478;Lidl;Horstweg 98;52.3787899;13.0859405;27455147
14478;Rewe;An der Alten Zauche 45;52.3811180;13.0891638;93262984
14478;Rewe;Schilfhof 22;52.3779290;13.0953289;234909760
14480;real;Stern-Center 1-10;52.3714075;13.1366143;1104711635
14480;NP;Konrad-Wolf-Allee 1-3;52.3701641;13.1419154;3097316493
14480;Nahkauf;Galileistraße 16;52.3759423;13.1399691;3327131753
14480;REWE;Johannes-Kepler-Platz 5;52.3760868;13.1291704;5262080209
14480;Rewe City;Anni-von-Gottberg-Straße 8;52.3617672;13.1361870;5310387719
14480;Penny;Neuendorfer Straße 15;52.3771719;13.1292532;5346983665
14480;Lidl;Großbeerenstraße 265;52.3803015;13.1311403;24838986
14480;Netto;Flotowstraße 4;52.3813129;13.1367324;24839019
14480;Lidl;Zum Kirchsteigfeld 12;52.3664599;13.1309250;35063001
14480;Aldi Nord;Großbeerenstraße 215/219;52.3817413;13.1253377;191875882
14482;Edeka;Rudolf-Breitscheid-Straße 29;52.3918372;13.0920350;288014404
14482;Netto Marken-Discount;Stephensonstraße 11;52.3910416;13.0989852;296949277
14482;Edeka Meinke;Alt Nowawes 65;52.3959871;13.0904043;3767159946
14482;EDEKA;Marlene-Dietrich-Allee 15;52.3904822;13.1175128;6117179950
14482;Netto Marken-Discount;Friedrich-List-Straße 5;52.3924050;13.0853424;97424703
14482;ALDI;Weidendamm 2;52.3853286;13.1062103;129433243
14482;Norma;Rudolf-Breitscheid-Straße 162;52.3958739;13.1188686;187190447
14482;NETTO;Großbeerenstraße 123-125;52.3849117;13.1072494;561582495
14513;Real;Oderstraße 29;52.4029058;13.2486182;27707367
14513;Lidl;Elbestraße 1;52.3995040;13.2517274;28020153
14513;Kaufland;Potsdamer Straße 6,8;52.3966656;13.2407016;37668281
14513;Norma;Ruhlsdorfer Straße 14-16;52.3989431;13.2688791;39582397
14513;NP;Lichterfelder Allee 163;52.4111742;13.2976804;99874969
14513;Aldi Nord;Mahlower Straße 179;52.3911192;13.2914018;123423384
14513;Rewe;Ruhlsdorfer Straße 87;52.3870378;13.2628480;186250423
14513;Rewe;Schönower Straße 11;52.4008414;13.2715983;201772232
14532;Edeka Center;Adolf-Grimme-Ring 8;52.4033114;13.2199267;338985963
14532;Aldi Nord;Förster-Funke-Allee 104;52.4042245;13.2199493;338985968
14532;Penny;Potsdamer Allee 102;52.3871613;13.1981909;28161369
14532;Edeka;Annastraße 1;52.3820140;13.2120857;30782546
14532;Penny;Zehlendorfer Damm 118;52.4055373;13.2358661;31739302
14532;Lidl;Karl-Marx-Straße 40,42;52.4152406;13.2248793;42136041
14532;Netto;An der Koppel 60;52.4003154;13.2013362;43624956
14532;Lidl;Wannseestraße 17;52.3928843;13.2109434;105891138
14532;Rewe;Karl-Marx-Straße 58-60;52.4131596;13.2241188;123542950
14532;Netto;Güterfelder Damm 65;52.3797480;13.2102181;180176140
14532;Bio Company;Förster-Funke-Allee 103;52.4048746;13.2179730;271443558
14542;Kaufland;Auf dem Strengfeld 6;52.3628157;12.9333605;1269626726
14542;Norma;Zum Großen Zernsee 3;52.3978655;12.9176890;2629486652
14542;Rewe;Zum Großen Zernsee 3;52.3979579;12.9181661;2629486662
14542;Lidl;Berliner Straße 88;52.3711315;12.9197608;4290891311
14542;denn's Biomarkt;Auf dem Strengfeld 6;52.3635902;12.9338868;5434254111
14542;Netto Marken-Discount;Phöbener Straße 103;52.3930521;12.9219681;51983687
14542;Rewe;Dr.-Külz-Straße 129d;52.3672417;12.9113013;113942638
14547;Rewe Nahkauf;Am Markt 1;52.2802931;12.8836210;1409698723
14547;;Wittbrietzer Straße 5a;52.1948808;12.9671351;4576908684
14547;LIDL;Clara-Zetkin-Straße 37a;52.2385236;12.9693278;259267390
14547;ALDI Nord;Clara-Zetkin-Straße 36 A;52.2383681;12.9701699;259267391
14547;Rewe;Virchowstraße 46;52.2381833;12.9725834;265313956
14547;NETTO;Berliner Allee 150;52.2837437;12.8859659;295227277
14547;Norma;Ratinger Straße 1;52.2358927;12.9808405;314998072
14547;Edeka;Karl-Marx-Straße 4;52.2394596;12.9599107;561873807
14548;Rewe;Friedrich-Ebert-Straße 5;52.3464926;12.9979156;286664431
14550;biogartenladen.de;Göhlsdorfer Straße 45;52.4037386;12.7139867;7232619698
14550;Norma;Potsdamer Straße 46;52.4003994;12.7941542;392319797
14552;Mein Markt;Straße des Friedens 74;52.3133508;13.0620688;29145938
14552;EDEKA Bogishc;Luckenwalder Straße 2a;52.3062527;13.0285147;43915292
14552;Aldi Nord;Luckenwalder Straße 2;52.3059183;13.0289737;43915349
14552;NP;Potsdamer Straße 61;52.3106169;13.0287923;44817469
14552;Norma;Poststraße 10;52.3132461;13.0272143;44817502
14552;Getränkequelle;Gartenstraße 10;52.3128430;13.0259941;52192576
14552;Netto Marken-Discount;Peter-Huchel-Chaussee 99;52.3255256;13.0589460;192987837
14554;IK Ihr Kaufmann;Hauptstraße 17;52.2722055;13.0075790;2786803701
14554;Netto;Kunersdorfer Straße 19;52.2869462;12.9946218;372510387
14558;Rewe;Arthur-Scheunert-Allee 71;52.3514490;13.1023331;29407506
14558;Nahkauf;Nuthestraße 47-48;52.3142397;13.1235467;83462082
14558;ALDI;Arthur-Scheunert-Allee 69;52.3517510;13.1022752;374527863
14612;Aldi;Spandauer Straße 112;52.5607392;13.1283718;3799977957
14612;denn's Biomarkt;Bahnhofstraße 79-81;52.5606577;13.0916502;5254444369
14612;Real;Barkhausenstraße 66;52.5559716;13.0952148;27425140
14612;Lidl;Falkenhagener Straße 86;52.5713801;13.0896585;27571765
14612;Edeka;Wachtelfeld 7-9;52.5595289;13.0516570;27606737
14612;Norma;Falkenhagener Straße 30-32;52.5675620;13.0989292;27717829
14612;Nahkauf;Spandauer Straße 160b;52.5584913;13.1352698;31753960
14612;Netto Marken-Discount;Bahnhofstraße 42;52.5628688;13.0979358;44608885
14612;Netto;Nauener Straße 80;52.5811183;13.0734039;208594473
14612;NP Supermarkt;Falkenstraße 1;52.5627377;13.0717843;233033376
14621;EDEKA Zboralski;Berliner Allee 10;52.5995764;13.1363350;111211787
14621;Netto Marken-Discount;Alter Wansdorfer Weg 2;52.5993813;13.1006203;377665506
14624;Alnatura;Bahnhofstraße 135;52.5428908;13.0600853;5776800941
14624;ALDI;Artilleriepark 2;52.5328433;13.0596621;230080010
14624;Lidl;Wilmsstraße 57;52.5421283;13.0634520;258309648
14624;Rewe;Hamburger Chaussee 184 A;52.5350493;13.0613827;280128244
14624;Penny;Bahnhofstraße 137;52.5430760;13.0615378;609932614
14641;famila;Schillerstraße 2;52.6106157;12.8559853;1650249739
14641;Lidl;Berliner Straße 38-42;52.6027893;12.8804424;5380233367
14641;Norma;Raiffeisenstraße 9;52.5975881;12.8825880;34017103
14641;Rewe;Dammstraße 7a;52.6089867;12.8806138;34017326
14641;Penny;Dammstraße 24;52.6128868;12.8830472;49184703
14641;Netto;Rosa-Luxemburg-Allee 32;52.5394454;12.9988611;199025151
14641;Netto Marken-Discount;Berliner Straße 76;52.5987412;12.8853815;323909925
14656;Penny;Pappelallee 90;52.5747371;12.9770290;123798248
14656;Aldi;Hans-Klakow-Straße 4;52.5823096;12.9987166;124254496
14656;Rewe;Haslacher Straße 2;52.5820031;12.9985945;124254505
14656;Netto Marken-Discount;Karl-Marx-Straße 2;52.5824666;13.0112849;124262130
14656;Netto;Finkenkruger Straße 4;52.5828546;13.0126653;124262131
14662;ALDI Nord;Klessener Straße 36;52.7365785;12.5777898;1234748561
14662;NORMA;Hamburger Straße 6;52.7452093;12.5805514;121376146
14669;Netto;Falkenrehder Chaussee 14;52.4838601;12.8530303;4568378458
14669;Edeka Dorfmann;Rathausstraße 2;52.4785536;12.8443373;4568378827
14712;Rewe;Fehrbelliner Straße 39;52.6072114;12.3380517;649348007
14712;Kaufland;Schwedendamm 3;52.6083857;12.3240238;1198263718
14712;OK Sonderpostenmarkt;Am Hafen 6;52.5823575;12.3356440;1287625253
14712;Bio Insel;Rhinower Straße 10;52.6124804;12.3338011;1344114562
14712;Norma;Rhinower Straße 39;52.6113640;12.3332803;46902319
14712;Netto;Curlandstraße 73;52.6135244;12.3360806;46902321
14712;Aldi;Rudolf-Breitscheid-Straße ;52.6182645;12.3512832;88797526
14712;ALDI;Milower Landstraße ;52.5833379;12.3359561;209214999
14712;Netto;Brandenburger Straße ;52.6046630;12.3377224;232214767
14712;Netto;Bammer Landstraße 2;52.6029773;12.3544530;662747425
14715;NP;Friedensstraße 39;52.5165118;12.3096227;5375038304
14727;NP-Markt am Dachsberg;Karl-Marx-Straße 14 A;52.5423496;12.3444600;6292848870
14727;E-Center Premnitz;Gerhart-Hauptmann-Straße 14;52.5287215;12.3390316;51770177
14728;EDEKA;Werner-Seelenbinder-Straße ;52.7461258;12.3319903;100977232
14728;NP;Havelberger Straße 8;52.7522081;12.3398654;212277887
14770;Netto Marken-Discount;Magdeburger Landstraße 190;52.4137963;12.5060044;651961738
14770;Norma;Ruppinstraße 2;52.4223884;12.5409645;87601472
14770;Penny;Willi-Sänger-Straße 46a;52.4199677;12.5470270;91305813
14770;NETTO;Karl-Marx-Straße 10;52.4154460;12.5380237;146921936
14770;Aldi;Willi-Sänger-Straße 66;52.4207100;12.5449680;342265096
14772;Rewe;Veilchenweg 2;52.4258282;12.5037720;417987849
14772;Penny;Veilchenweg 2;52.4265453;12.5036152;417987850
14772;Real;Brielower Landstraße 29;52.4326436;12.5470206;1205714779
14772;Rewe;Tschirchdamm 8;52.4340316;12.5233021;4355268615
14772;Salam Orientalischer Markt;Rosa-Luxemburg-Allee 2;52.4314598;12.5313112;7266806484
14772;Edeka;Gördenallee 204;52.4252734;12.5247705;600846366
14776;Penny;Jacobstraße 2-3;52.4053605;12.5570486;91305810
14778;NP;Brandenburger Straße 82c;52.2828559;12.6019797;185668444
14789;EDEKA;Ernst-Thälmann-Straße 7;52.3824143;12.3764191;1422601184
14789;;Dorfstraße 55;52.4094914;12.3632821;77196931
14793;EDEKA;Schopsdorfer Chaussee 21;52.2682669;12.2839680;242563191
14793;Norma;Schopsdorfer Chaussee 20a;52.2680335;12.2834621;242563193
14793;Netto;Paplitzer Chaussee 1a;52.2682703;12.2792269;278713960
14797;Edeka Neukauf;Kaltenhausen 82;52.3198584;12.7380139;220278766
14797;Netto Marken-Discount;Am Bahnhof 1;52.3196337;12.7352628;323672691
14798;Kanuverleih Havelse(h)en Kahntouren;Kietzstraße 18;52.4952750;12.4528099;6422766662
14806;Edeka;Friedrich-Schiller-Straße 42;52.1387431;12.6047802;277980133
14806;EDEKA Neukauf;Weitzgrunder Straße 2;52.1447153;12.5910441;482820028
14806;NETTO;Brücker Landstraße 1d;52.1421869;12.5955784;1135810078
14806;Norma;Erich-Weinert-Straße 11;52.1414904;12.6073741;126114469
14806;Thomas Philipps Sonderposten;Waldstraße 1a;52.1028939;12.6768854;760450353
14822;Kaufland;Dorfstraße 29;52.1590280;12.7843583;183895182
14823;Nahkauf;Bahnhofstraße 22;52.0808243;12.6938785;109366146
14823;Netto Marken-Discount;Bahnhofstraße 15c;52.0808839;12.6957126;338088063
14823;Norma;Bahnhofstraße 6;52.0777321;12.6902469;338088064
14828;NP;Weinbergstraße 15;52.1760217;12.3732147;95548611
14913;Lidl;Vorstadt Neumarkt 5;51.9903770;13.0895830;279112497
14913;Rewe;Große Straße 64;51.9897780;13.0808345;288602008
14913;Prima Markt;Treuenbrietzener Straße 24;52.0161309;12.9949325;4168159406
14913;Netto;Treuenbrietzener Straße 26;52.0165368;12.9938862;329107524
14929;Netto Marken-Discount;Berliner Chaussee 27a;52.1031230;12.8818081;33470356
14929;Netto;Leipziger Straße 8;52.0940064;12.8657663;34157200
14929;Penny;Leipziger Straße 152;52.0882773;12.8490640;34181765
14943;Marktkauf;Frankenfelder Chaussee 7;52.1013641;13.1260418;253780629
14943;Netto Marken-Discount;Jüterboger Straße 16;52.0813706;13.1609350;277446518
14943;Edeka;Neue Beelitzer Straße 19;52.0947897;13.1641349;410369449
14943;Netto;Neue Beelitzer Straße 8-9;52.0962214;13.1654615;1181347997
14943;Aldi;Beelitzer Straße 15-19;52.0919722;13.1725827;232836143
14943;Lidl;Schützenstraße 46;52.0981997;13.1786924;260359156
14959;Groschen-Markt;Luckenwalder Straße 12a;52.2114971;13.2104150;80511781
14959;NP;Ahornstraße 10;52.2537543;13.2453101;149145762
14959;Lidl;Berliner Tor 3;52.2212659;13.2175932;512455796
14974;Edeka Center Specht;Potsdamer Straße 60;52.3030019;13.2571860;4530140048
14974;Norma;Rathausstraße 2;52.3006094;13.2619878;27138234
14974;Netto Marken-Discount;Potsdamer Straße 118a;52.3087752;13.2481591;27220544
14974;Netto;Potsdamer Straße 118b;52.3089839;13.2472969;27220563
14974;Aldi Nord;Brandenburgische Straße 1;52.3110350;13.2439889;27221811
14974;Penny;Potsdamer Straße 86;52.3056152;13.2533658;101085032
14974;Lidl;Am Bahnhof 2a;52.2967851;13.2662865;213142289
14979;Netto;Berliner Straße 96a;52.3661662;13.3134932;3702421471
14979;Netto;Dorfaue 22;52.3523941;13.3059746;30474623
14979;Penny;Berliner Straße 98;52.3665508;13.3140149;30488342
14979;Edeka;Dorfaue 20;52.3527746;13.3059560;117905217
14979;Getränke Hoffmann;Dorfaue 22;52.3522038;13.3058790;440299572
15230;Aldi;Bergstraße 2;52.3533679;14.5468120;109706619
15232;Netto;Spartakusring 20;52.3335213;14.5399143;774941538
15232;Netto Marken-Discount;Cottbuser Straße 7;52.3389567;14.5404134;51388424
15234;Kaufland;Josef-Gesing-Straße 6;52.3492821;14.5188116;563126345
15234;real,-;Messering 10;52.3401727;14.5039846;563126367
15234;Rewe;Hansaplatz 5;52.3524552;14.5371822;774941395
15234;Netto;Markendorfer Straße 16A;52.3424387;14.5291502;813957790
15234;Norma;Markendorfer Straße 20;52.3429721;14.5279208;813957794
15234;Aldi;Berliner Chaussee 101a;52.3638667;14.5256052;678820043
15299;Norma;Frankfurter Straße 96;52.2566282;14.4259210;1896550255
15306;Aldi;Diedersdorfer Straße 12B;52.5279536;14.3651587;1875942263
15306;Kaufland;Diedersdorfer Straße 12A;52.5291579;14.3652499;1875942876
15306;Edeka;Straße der Jugend 1;52.5312651;14.3833867;87645252
15306;Lidl;Diedersdorfer Straße 1;52.5314319;14.3712609;176691473
15320;Rewe;Karl-Marx-Allee 6a;52.5969046;14.2363760;1473161904
15324;Netto Marken-Discount;Wriezener Straße 68;52.6465278;14.3541692;216606152
15326;Norma;Gewerbepark Kirschallee 1c;52.4175166;14.5296606;1300670037
15344;Edeka;Große Straße 73;52.5774795;13.8817844;3097198624
15344;Norma;Herrenseeallee 15;52.5575531;13.8695037;3959492187
15344;Netto Marken-Discount;Philipp-Müller-Straße 33;52.5842057;13.8933359;7060281350
15344;Netto;Philipp-Müller-Straße 57A;52.5870229;13.8941826;38246303
15344;Aldi;Akazienstraße 1;52.5921551;13.9097133;38880957
15344;Edeka;Herrenseeallee 15;52.5581415;13.8720710;39216902
15344;Lidl;Berliner Straße 93-94;52.5684266;13.8712550;39629143
15344;Rewe;Am Annatal 63;52.5496797;13.8644199;51197646
15344;Aldi;Am Annatal 59;52.5492093;13.8636596;51197664
15345;NETTO;Bahnhofstraße 34;52.5293209;13.9269862;1805783667
15345;Netto Marken-Discount;Ernst-Thälmann-Straße 13;52.5296497;13.9212489;1805783668
15345;Aldi;Am Fuchsbau 4;52.5315192;13.8058434;249605652
15345;Netto;Am Fuchsbau 3;52.5318096;13.8075070;249605718
15345;Rewe;Ernst-Thälmann-Straße 35b;52.5294195;13.9154106;762122699
15366;Aldi;Lindenallee 6;52.5160044;13.6697870;768543913
15366;Rewe;Lindenallee 6;52.5161676;13.6702912;768543914
15366;Rewe;Neuer Hönower Weg 1d;52.5165530;13.6483903;1809759833
